even,-0.254695300043,3.05670937175e-05
stack,0.158947680032,3.05011778896e-05
ok,0.330829361404,3.00488324934e-05
editor,-0.42910938283,3.00278646614e-05
people,-0.286900223607,2.99098151618e-05
willing,0.275639227821,2.97433358678e-05
Are,-0.0340844518294,2.95906994515e-05
can,0.113374047429,2.95267440359e-05
approach,0.492878358139,2.93099314558e-05
policies,-0.813866683765,2.90634095236e-05
there,0.0749070938077,2.88910598276e-05
detail,0.268914473181,2.86831045684e-05
image,0.208783164014,2.79597331039e-05
should,0.1033366273,2.7938901627e-05
0,0.115366291602,2.78619156482e-05
reverting,-0.536564762919,2.77199707648e-05
until,0.142234127546,2.76463320088e-05
cannot,-0.0983240358584,2.74301960258e-05
y,0.118870183521,2.73771471836e-05
uk,-0.956541940251,2.7375892923e-05
meaningful,-0.76169461112,2.7375892923e-05
verifiable,-0.996138109759,2.7375892923e-05
ins,-1.12915792996,2.7375892923e-05
attacking,-1.02917347574,2.7375892923e-05
rootkit,-1.42177446689,2.7375892923e-05
ONE,-1.55558070438,2.7375892923e-05
corn,-1.25995578741,2.7375892923e-05
violated,-0.879414271725,2.7375892923e-05
Infinite,-0.860727671549,2.7375892923e-05
cookie,-1.46790822443,2.7375892923e-05
values,0.0828686652618,2.73298093968e-05
url,0.0766882756481,2.69161814969e-05
sorry,0.221585620377,2.68847412812e-05
fix,0.363409471471,2.67920739829e-05
card,0.193561755595,2.67609071127e-05
590,-1.62664167922,2.66763698445e-05
Career,-1.62664167922,2.66763698445e-05
grounds,-0.80990733239,2.66763698445e-05
design,0.533383449794,2.66295046162e-05
improvements,0.69714359121,2.65787558795e-05
Do,0.0949889489747,2.65481910429e-05
does,-0.0457053215327,2.63221303411e-05
welcome,0.585917564214,2.59658430252e-05
any,0.121012686423,2.59125013803e-05
XML,-0.0083454196032,2.57567665479e-05
nomination,0.397164537783,2.57397288421e-05
GA,0.423747218843,2.57344758136e-05
was,-0.0498497616995,2.5545371562e-05
nowiki,-0.205178715397,2.53980347199e-05
post,0.0405524970931,2.53495772418e-05
word,-0.218035590728,2.53330370837e-05
What's,-0.150129582317,2.53021506154e-05
finished,0.488410315916,2.51856873331e-05
rollback,0.227559263081,2.51150982102e-05
participants,0.0794679374602,2.51150982102e-05
Great,0.447190728152,2.50892228372e-05
inconsistent,-1.0831236438,2.50827404644e-05
bizarre,-1.22359709092,2.50827404644e-05
Count,0.63387983457,2.50448223312e-05
representative,0.892817683023,2.50448223312e-05
temporarily,0.888770572037,2.50448223312e-05
Ethiopia,0.652405224737,2.50448223312e-05
authentication,0.609839095207,2.50448223312e-05
finds,0.651623115731,2.50448223312e-05
test,0.226916045462,2.49983287508e-05
describe,0.386558256421,2.49697153558e-05
map,0.350879333143,2.4878410001e-05
faith,-0.761679192851,2.47170803556e-05
themselves,0.112943290469,2.46123111876e-05
NPOV,-0.708092536061,2.45697270836e-05
total,0.382996897716,2.45338211212e-05
pointers,0.0437404513352,2.43404538121e-05
supposed,-0.261314984877,2.42424519269e-05
update,0.0694807099949,2.42145101904e-05
outside,-0.301665582593,2.39237603756e-05
serve,-0.468019104621,2.38457425176e-05
int,-0.230822329562,2.38422302542e-05
if,0.124878280049,2.35831778157e-05
Sounds,0.386684999059,2.35695682879e-05
talk,-0.0386343797982,2.3473096895e-05
removing,-0.253462519959,2.34515608146e-05
come,-0.165120220934,2.33825152191e-05
calling,-0.250693542657,2.33333492228e-05
velocity,-0.346343365393,2.33265922688e-05
working,0.197021896417,2.31401760272e-05
depth,-0.673769448869,2.29275953632e-05
json,-0.853083821569,2.29275953632e-05
realise,-0.870957901878,2.29275953632e-05
half,-0.391373020009,2.28462293429e-05
space,-0.178091576501,2.28188295868e-05
arrays,0.377091923143,2.27674746079e-05
nominate,0.545318271162,2.27674746079e-05
mode,0.172563022935,2.26767180359e-05
wondering,0.32875353221,2.26076298083e-05
See,-0.367736968413,2.25907243647e-05
project,0.218830639562,2.25372112777e-05
implementation,0.162853862082,2.24841603935e-05
Hello,0.332640385327,2.22468806281e-05
verify,0.734930285717,2.21688733767e-05
red,-0.384077065572,2.21174163474e-05
looks,0.212267850114,2.21092829618e-05
In,0.036752666838,2.20314251189e-05
agreement,-0.174136408237,2.1906345284e-05
struct,0.17845995268,2.1906345284e-05
nobody,-0.234030463181,2.1906345284e-05
material,-0.49450948557,2.16904500819e-05
worries,0.601741143589,2.16558023e-05
resource,-0.0666856527992,2.15139441583e-05
let's,-0.0345057951947,2.15139441583e-05
curiosity,0.594632046635,2.15110348426e-05
shell,0.290338524012,2.15024935593e-05
purpose,-0.31694001665,2.14522018616e-05
evidence,-0.427040127225,2.13369259771e-05
X,0.226733309369,2.13197796513e-05
particular,0.173782120439,2.12759829827e-05
WikiProject,0.479833778152,2.12203359952e-05
I'd,0.310191546127,2.11851162876e-05
protected,0.0228650857918,2.11845095217e-05
boxes,0.343745799253,2.11792751112e-05
radar,0.365012913276,2.11792751112e-05
chapter,0.58907012833,2.11792751112e-05
failed,-0.697540643363,2.11624688566e-05
parser,-0.5236322337,2.11624688566e-05
trouble,0.410712084804,2.11395467982e-05
function,-0.00432278212291,2.10923492704e-05
Isn't,-0.282365672432,2.10257437894e-05
poster,-1.21789431028,2.09810998127e-05
edit,-0.145168591745,2.09439600516e-05
mail,0.481357818052,2.09384808982e-05
install,-0.067231369276,2.08607132409e-05
said,-0.203997453179,2.08103171597e-05
banned,-0.783798677936,2.0793018626e-05
Huh,-0.81946458903,2.0793018626e-05
wikipedia,-0.305539430451,2.07464248257e-05
Really,-0.883088971772,2.06893099485e-05
text,0.171766866959,2.05824059412e-05
rows,0.12504481494,2.05803166039e-05
MT,-1.00902049298,2.0531811198e-05
232,-0.844593136618,2.0531811198e-05
addressing,-0.765638660553,2.0531811198e-05
direktor,-0.808500061852,2.0531811198e-05
Rabbi,-0.584227006775,2.0531811198e-05
aircraft's,-1.03554440383,2.0531811198e-05
partisan,-0.702260870621,2.0531811198e-05
waste,-0.749882306239,2.0531811198e-05
THAT,-1.61633731811,2.0531811198e-05
PD,-0.524604040753,2.0531811198e-05
cares,-1.27656771184,2.0531811198e-05
excuse,-1.40166193663,2.0531811198e-05
ArcMap,-0.918173597243,2.0531811198e-05
crap,-1.52599047139,2.0531811198e-05
Citizendum,-0.521473582783,2.0531811198e-05
uncertainty,-0.892537889486,2.0531811198e-05
Line,-1.14678796229,2.0531811198e-05
mathjax,-0.668300075081,2.0531811198e-05
chief,-0.642236499249,2.0531811198e-05
chemistry,-0.955943390067,2.0531811198e-05
arrest,-0.533231532832,2.0531811198e-05
reorder,-0.948418962496,2.0531811198e-05
particle,-0.846699713436,2.0531811198e-05
Listen,-1.51144231234,2.0531811198e-05
deserve,-1.150058034,2.0531811198e-05
''you'',-0.810820601453,2.0531811198e-05
meaningless,-1.05429106309,2.0531811198e-05
set,0.136840345118,2.05063938687e-05
May,0.147549042276,2.04734751778e-05
type,0.10454287316,2.04139800165e-05
clarify,0.150131764028,2.03814898698e-05
compare,0.0707940779054,2.03796066801e-05
letting,0.472543373789,2.03490673937e-05
account,0.114701842674,2.01273157744e-05
new,0.178017615616,2.01162160942e-05
I'm,0.133277220082,2.0088766269e-05
He,-0.350385177135,2.00652622719e-05
all,-0.0429695729972,2.00649736456e-05
background,0.239800519733,2.00450798736e-05
us,-0.148712872895,2.00022563742e-05
end,0.0561096012003,1.9880791064e-05
version,0.154030284281,1.97399704471e-05
''',-0.576411073271,1.96971367823e-05
Wait,-0.656742564299,1.96130137984e-05
remote,-0.306626592595,1.96130137984e-05
actually,-0.242957616188,1.95805849549e-05
give,0.135431163859,1.95791266376e-05
check,0.233600668338,1.95576394055e-05
Your,-0.130936948679,1.9540365172e-05
recommend,0.416751701457,1.95151148378e-05
care,-0.0914261218977,1.94843496681e-05
affect,0.1526926603,1.94722507889e-05
loaded,0.332279945627,1.94722507889e-05
requirement,0.00985806316923,1.94722507889e-05
usr,0.0891800910928,1.94722507889e-05
angle,0.116844294094,1.94722507889e-05
add,0.198995273764,1.9403979819e-05
regarding,0.129209883449,1.93206663747e-05
host,-0.17944518848,1.9317648263e-05
has,0.0474275182966,1.91445469502e-05
fish,-1.19133326004,1.91004632005e-05
illegal,-0.90429170016,1.91004632005e-05
sqrt,-1.25507585301,1.91004632005e-05
sake,-1.07369161481,1.91004632005e-05
Considering,-0.58666679396,1.91004632005e-05
hashes,-0.641846271796,1.91004632005e-05
some,0.111012542678,1.90629500095e-05
accept,0.152420911026,1.88903295617e-05
unit,0.365461016278,1.88704101326e-05
blogs,-0.877604135194,1.88682982682e-05
American,-0.41906202916,1.88682982682e-05
part,-0.0653115078163,1.87875499967e-05
conductive,0.638296350585,1.87835255625e-05
triggers,0.632172419568,1.87835255625e-05
Gavin,0.503978957448,1.87835255625e-05
mathrm,1.08184221078,1.87835255625e-05
Production,0.526392306479,1.87835255625e-05
implied,0.900471999696,1.87835255625e-05
swaps,0.574867817349,1.87835255625e-05
glug,0.701396058435,1.87835255625e-05
Iranian,0.895104076548,1.87835255625e-05
Chicago,0.584000006853,1.87835255625e-05
Abyssinia,0.652405224737,1.87835255625e-05
charger,1.6090603242,1.87835255625e-05
greatly,0.827316461493,1.87835255625e-05
clickable,0.9972829517,1.87835255625e-05
ja,1.24356843155,1.87835255625e-05
cleanup,0.936484243994,1.87835255625e-05
ostream,0.607798747139,1.87835255625e-05
2001,0.526392306479,1.87835255625e-05
wider,0.683772438463,1.87835255625e-05
RQ,1.10832297576,1.87835255625e-05
clearing,0.915153214459,1.87835255625e-05
leagues,0.61874521102,1.87835255625e-05
Congratulations,1.27237497024,1.87835255625e-05
Civil,1.09834568795,1.87835255625e-05
mainly,0.620828441805,1.87835255625e-05
categorization,0.947109768966,1.87835255625e-05
cheap,0.791289899728,1.87835255625e-05
PCP,1.01734232627,1.87835255625e-05
longest,0.567116952259,1.87835255625e-05
African,1.17388442248,1.87835255625e-05
Everything,0.646819770048,1.87835255625e-05
canal,1.67229458718,1.87835255625e-05
unprotecting,1.18681807466,1.87835255625e-05
blocked,-0.235001519156,1.86807443502e-05
replaced,-0.104606479962,1.86505636661e-05
losing,-0.450259672152,1.86505636661e-05
admins,-0.361180188303,1.86505636661e-05
cube,-0.229044017421,1.86505636661e-05
template,0.156402585859,1.85823485739e-05
double,0.44089978395,1.85775015494e-05
shall,0.55911021952,1.84963172887e-05
commands,-0.334479572849,1.84587340223e-05
anyone,-0.368380498209,1.84542763926e-05
grammar,-0.544118582188,1.84429383888e-05
iPad,-0.522959956644,1.83491480197e-05
award,-0.421729197447,1.83491480197e-05
attack,-0.747032657694,1.83099126932e-05
very,0.131960143183,1.82750463281e-05
attempt,-0.306438245306,1.82567521644e-05
bicycles,0.621637000568,1.82486017689e-05
plugged,1.0232189436,1.82486017689e-05
rotate,0.578981317517,1.82486017689e-05
things,-0.103067864333,1.81819574302e-05
responded,0.391806653028,1.81801649173e-05
again,-0.141618537616,1.81799066055e-05
elaborate,0.263226077133,1.81086536406e-05
consider,-0.182111996423,1.81045793869e-05
machine,0.175968013551,1.80880768846e-05
OS,0.260402947479,1.80880768846e-05
voting,0.317522325711,1.8067790249e-05
with,0.0241591780962,1.80602081148e-05
open,0.309336706943,1.79076568031e-05
getting,0.210810165617,1.78305153833e-05
x,0.203238067353,1.78173028756e-05
having,0.21336856196,1.77560931666e-05
section,0.226632089597,1.77316487593e-05
you're,-0.107995417197,1.77167450481e-05
start,0.199443513924,1.77076391834e-05
package,-0.187715375917,1.76926015912e-05
hour,-0.190076040862,1.76118485679e-05
questions,-0.260681037643,1.75841634176e-05
main,0.00179809157047,1.75824832886e-05
name,-0.0713455135189,1.75516621659e-05
hash,-0.302537337141,1.7531764095e-05
their,-0.000546948838801,1.74880653903e-05
cache,0.255348166905,1.74262765152e-05
few,0.256265306344,1.73872534676e-05
external,0.250126273924,1.73765200073e-05
T,0.0135107523997,1.73256466957e-05
friend,0.7500396193,1.72963435023e-05
Any,0.159500972044,1.72224100717e-05
query,-0.148716175444,1.71686289617e-05
acceptance,-0.7201230913,1.71650395459e-05
quotation,-0.4833228496,1.71650395459e-05
pie,-0.243851518866,1.71650395459e-05
Jefferson,-0.346358523608,1.71650395459e-05
sex,-0.327148024554,1.71650395459e-05
password,-0.837709026771,1.71584145581e-05
tab,0.160839344448,1.71547251577e-05
standard,-0.240066154112,1.71076333063e-05
under,0.242591808878,1.70995792771e-05
I've,0.160835055967,1.70876275341e-05
hot,-0.278068347602,1.7069664044e-05
effective,0.139955103931,1.70381703267e-05
extend,0.265373359472,1.70381703267e-05
icon,0.152441927422,1.70381703267e-05
nested,-0.00433387113022,1.70381703267e-05
prime,0.0149246504884,1.70381703267e-05
condition,0.118207840666,1.70381703267e-05
resulting,0.0211428540375,1.70381703267e-05
corresponding,0.146878405114,1.70381703267e-05
Flash,-0.0710412745054,1.70381703267e-05
handled,0.245475733141,1.70381703267e-05
largest,0.0671539794939,1.70381703267e-05
kinds,0.0801118240822,1.70381703267e-05
happy,0.768710937115,1.70204715902e-05
happens,0.203701732568,1.70167204659e-05
sense,-0.237703386479,1.70077241366e-05
error,0.0780124083356,1.69887685333e-05
i'm,0.163452832814,1.69865776712e-05
plugin,-0.067330796151,1.69165822463e-05
integer,0.0420788363161,1.68408944411e-05
inside,0.0600442398926,1.68136014996e-05
combined,0.675520715906,1.67693926086e-05
bikes,0.546105370055,1.67693926086e-05
handy,0.84801603172,1.67693926086e-05
eye,0.643555067823,1.67693926086e-05
teams,0.867886229668,1.67693926086e-05
nominating,0.657978226175,1.67693926086e-05
However,0.137259259573,1.6760173503e-05
math,0.0434161971802,1.67385895751e-05
four,-0.380822389027,1.67360700468e-05
heads,0.499803157764,1.67247093481e-05
requested,0.479571643629,1.67247093481e-05
mathematical,-0.442984817528,1.67209275926e-05
himself,-0.407641626377,1.67209275926e-05
former,-0.388476013074,1.66173162569e-05
k,-0.354536000995,1.66044087869e-05
channel,0.289967339754,1.66007931504e-05
1,0.0504571084244,1.65950571258e-05
secondary,0.439952760291,1.65854885658e-05
2008,0.375646556422,1.65685871482e-05
wouldn't,-0.311012961323,1.65123311419e-05
mention,-0.0142083020515,1.64170793863e-05
eh,-0.397431438227,1.63718423257e-05
sort,0.097450628889,1.63673544936e-05
work,0.134029487072,1.63550466645e-05
uploaded,0.458908433274,1.62626725942e-05
PC,0.187219150293,1.62581441012e-05
supply,0.00862635827141,1.62581441012e-05
perhaps,0.208177820585,1.62432297454e-05
claiming,-0.696335892751,1.6192196428e-05
He's,-0.287133208828,1.61704459397e-05
store,-0.23384046128,1.61539439477e-05
moment,0.50941524597,1.61163386747e-05
what,-0.0335290637631,1.60840634374e-05
pick,-0.226824248589,1.60771647598e-05
suggestions,0.14889656572,1.60756928524e-05
thought,0.183761657317,1.60349490494e-05
received,0.227459496496,1.60290729631e-05
Now,-0.35789019759,1.6023702658e-05
advice,-0.115431198226,1.60149822184e-05
yahoo,0.231421363028,1.59995042505e-05
Swedish,0.371646937529,1.59995042505e-05
approved,0.415896881073,1.59995042505e-05
inner,0.345317188037,1.59995042505e-05
tip,0.561212885325,1.59995042505e-05
filed,0.307671424192,1.59995042505e-05
triggered,0.141631031416,1.59995042505e-05
Which,-0.00888822308964,1.59758098343e-05
town,0.738154277096,1.59544311803e-05
portal,0.560839130445,1.59544311803e-05
broke,0.579733052759,1.59544311803e-05
various,0.286385360761,1.59067578421e-05
warring,-0.665546631416,1.58969316082e-05
troll,-1.13984375871,1.58969316082e-05
coverage,-0.652041522648,1.58969316082e-05
offensive,-0.676635130431,1.58969316082e-05
procedure,0.144670171295,1.58635629324e-05
planning,0.405992943659,1.58621965923e-05
what's,-0.174971769087,1.58126591779e-05
Shouldn't,-0.324629128694,1.5757589699e-05
rectangle,0.116688699631,1.57413315122e-05
Try,0.395733250002,1.57413315122e-05
debug,0.251449871821,1.55642378085e-05
Has,0.286947175808,1.55448669346e-05
law,0.250367939536,1.55355932965e-05
luck,0.44960322116,1.55289559068e-05
English,-0.186157197051,1.54817310101e-05
The,-0.0328788896337,1.54553783159e-05
behavior,-0.529560653058,1.54400687808e-05
found,0.252861848333,1.5431838308e-05
despite,-0.314595835107,1.54146280854e-05
each,0.145011545278,1.54060761481e-05
in,0.027408227009,1.53982224036e-05
'',-0.234028685565,1.53427226962e-05
around,0.222900488057,1.5307590709e-05
started,0.322540779073,1.52651828411e-05
cook,-0.139291591124,1.52302512476e-05
API,0.163862466603,1.5164024484e-05
useful,-0.0125059603002,1.51560209499e-05
request,0.298982795722,1.50428301019e-05
minute,-0.500232903214,1.49486658773e-05
trivial,-0.492950576684,1.49486658773e-05
Interesting,0.438093603703,1.49282555334e-05
prove,0.047838630162,1.48355495346e-05
matching,-0.0445639457056,1.48355495346e-05
enabled,-0.0935623277903,1.48355495346e-05
blank,-0.147563856545,1.48355495346e-05
true,0.0264706172845,1.48290009223e-05
rules,-0.0720479115203,1.48290009223e-05
album,0.421171157597,1.48131683329e-05
With,0.365970088236,1.48131683329e-05
empty,0.119726111431,1.47014081056e-05
below,0.305708429147,1.46974518992e-05
can't,-0.078543799011,1.46885823623e-05
Category,0.0572801153893,1.46041038971e-05
union,-0.0983916307734,1.46041038971e-05
presented,-0.0859889750823,1.46041038971e-05
convex,0.240854623975,1.46041038971e-05
evenly,-0.179461127765,1.46041038971e-05
signed,-0.00136999447526,1.46041038971e-05
discography,0.052095730327,1.46041038971e-05
expressions,0.0827357122677,1.46041038971e-05
sitting,0.0921210797494,1.46041038971e-05
hints,0.104396788335,1.46041038971e-05
digits,0.0554526781852,1.46041038971e-05
sessions,0.0575986147828,1.46041038971e-05
runtime,0.110696725313,1.46041038971e-05
ANI,0.101738560899,1.46041038971e-05
exe,0.24095249576,1.46041038971e-05
tone,0.142105615593,1.46041038971e-05
counting,0.0826689628317,1.46041038971e-05
plural,-0.0819120423243,1.46041038971e-05
thinking,0.22001308989,1.46022708432e-05
These,0.256538597312,1.45855116545e-05
servers,0.440628822598,1.45782706698e-05
occurred,0.445216090873,1.45782706698e-05
std,0.331729728707,1.45782706698e-05
pseudo,0.454688763694,1.45782706698e-05
bother,-0.230888063031,1.45442422713e-05
such,-0.136131108756,1.45335401551e-05
discussing,-0.58686529997,1.45219691003e-05
You've,-0.304931220967,1.45219691003e-05
hell,-1.09030320527,1.45219691003e-05
deletion,-0.00900789238546,1.44897819148e-05
wrong,-0.202621628213,1.44372679616e-05
Aren't,-0.304200073662,1.44294797282e-05
NP,0.317599214675,1.44221603042e-05
bad,-0.221344895473,1.4348478652e-05
increasing,0.0343627449952,1.4342532964e-05
300,0.0406948529375,1.4342532964e-05
PR,-0.208039540886,1.4342532964e-05
DAB,-0.481664166957,1.4342532964e-05
behalf,0.011718156651,1.4342532964e-05
filled,-0.162480523519,1.4342532964e-05
roles,0.1595954419,1.4342532964e-05
Email,0.111330786636,1.4342532964e-05
sig,-0.0764790173373,1.4342532964e-05
numbers,-0.104868877634,1.42534224091e-05
players,0.0462116983675,1.42527991945e-05
complicated,-0.800860659367,1.42163464074e-05
knowing,-0.449405830964,1.42163464074e-05
Apple,-0.538444890533,1.42163464074e-05
authority,-0.557886209899,1.42163464074e-05
wanted,0.376803605036,1.41911152904e-05
specified,0.369280340135,1.41557969564e-05
at,0.105710807857,1.41395322175e-05
nice,0.410525147377,1.40939256525e-05
acceptable,0.263104156541,1.40753932029e-05
leave,-0.0214048996608,1.39806056951e-05
best,0.242190909057,1.39277425933e-05
miss,-0.440879276914,1.39106827016e-05
future,-0.0248210393562,1.38743219259e-05
go,-0.0393898983354,1.38706137007e-05
8,0.0364419383119,1.38686353155e-05
without,-0.143262755783,1.38645418684e-05
box,0.11393546546,1.3855710837e-05
edits,-0.218946781422,1.38421869306e-05
called,0.00578476668289,1.381917233e-05
menu,0.471682389053,1.38070605049e-05
safe,0.594646101219,1.38070605049e-05
boot,0.465971329664,1.38070605049e-05
Wiki,0.509336372926,1.38070605049e-05
relative,0.337619411761,1.38070605049e-05
resolved,0.440050203724,1.38070605049e-05
byte,-0.539775283574,1.37902888473e-05
funny,-1.00030053755,1.37902888473e-05
dedicated,-0.488183798522,1.37902888473e-05
tries,-0.447514499628,1.37902888473e-05
understand,-0.0847602913674,1.37886563666e-05
video,-0.0680646697101,1.37827108956e-05
Does,0.0567532541748,1.37518683743e-05
stand,-0.306975749575,1.37452801384e-05
totally,-0.296617454878,1.37452801384e-05
earth,-0.644813474358,1.37452801384e-05
doing,-0.0268397072717,1.37384090352e-05
NET,0.23211734524,1.37199826774e-05
size,0.201215333555,1.37126469894e-05
major,-0.0570056438016,1.37060626597e-05
SPI,-0.684098598001,1.36878018034e-05
nonsensical,-1.5086931313,1.36878018034e-05
md5,-0.660664588014,1.36878018034e-05
television,-0.840653932066,1.36878018034e-05
gzip,-0.75064794582,1.36878018034e-05
tilde,-2.41794973487,1.36878018034e-05
harassment,-1.22800398303,1.36878018034e-05
vegetarians,-1.03962620819,1.36878018034e-05
ridiculous,-1.68062144516,1.36878018034e-05
butterfly,-1.02916439383,1.36878018034e-05
circumference,-0.776081927253,1.36878018034e-05
acronyms,-1.27626126828,1.36878018034e-05
attitude,-1.04315886526,1.36878018034e-05
''please'',-1.00689757401,1.36878018034e-05
Fast,-0.912740840403,1.36878018034e-05
sarcastic,-1.35212500774,1.36878018034e-05
Coulson,-0.580619844178,1.36878018034e-05
decisions,-1.34319566991,1.36878018034e-05
Marc,-0.567270372732,1.36878018034e-05
rhetorical,-1.45387293034,1.36878018034e-05
atoi,-2.00135026339,1.36878018034e-05
parsed,-0.910721679824,1.36878018034e-05
Zuu,-0.736678340455,1.36878018034e-05
autograph,-1.38743629412,1.36878018034e-05
frontend,-0.777394651714,1.36878018034e-05
blown,-0.6898465037,1.36878018034e-05
KLPN,-0.976033024841,1.36878018034e-05
crafted,-0.998616053957,1.36878018034e-05
drink,-0.835378078247,1.36878018034e-05
routers,-0.772427873994,1.36878018034e-05
IMDB,-0.935531801308,1.36878018034e-05
mere,-0.863601645293,1.36878018034e-05
mp3,-0.987058950145,1.36878018034e-05
Erdene,-0.736678340455,1.36878018034e-05
insult,-1.48628245257,1.36878018034e-05
worn,-1.42359668192,1.36878018034e-05
disputed,-1.44337166636,1.36878018034e-05
people's,-1.34953711548,1.36878018034e-05
Torah,-0.76193121862,1.36878018034e-05
analytics,-0.685100054805,1.36878018034e-05
IVPP,-0.584699689118,1.36878018034e-05
hang,-0.919439529477,1.36878018034e-05
geodatabase,-1.03021918259,1.36878018034e-05
wasting,-1.38137489528,1.36878018034e-05
absurd,-1.82628437092,1.36878018034e-05
Republic,-1.0172821959,1.36878018034e-05
predicate,-1.0456098754,1.36878018034e-05
Angry,-0.608934168684,1.36878018034e-05
communist,-1.13112739385,1.36878018034e-05
flavor',-1.43066857359,1.36878018034e-05
allowable,-1.08149887251,1.36878018034e-05
em,-1.0883393056,1.36878018034e-05
apples,-2.20415746287,1.36878018034e-05
PhD,-1.13310559605,1.36878018034e-05
Constantine,-1.47010022069,1.36878018034e-05
Posts,-1.04894041022,1.36878018034e-05
centuries,-0.830812100304,1.36878018034e-05
exposes,-0.641174498006,1.36878018034e-05
protests,-1.29007397514,1.36878018034e-05
nowadays,-1.25521428665,1.36878018034e-05
hire,-0.767405036361,1.36878018034e-05
reusing,-0.653033928249,1.36878018034e-05
creepy,-1.21769387593,1.36878018034e-05
'description',-1.61743296752,1.36878018034e-05
terrorism,-1.51309821722,1.36878018034e-05
quantum,-0.963423348397,1.36878018034e-05
authors,-0.935339320701,1.36878018034e-05
God,-0.980632892437,1.36878018034e-05
Oslash,-0.945820995406,1.36878018034e-05
studied,-1.30288623811,1.36878018034e-05
subfeatures,-0.575939933926,1.36878018034e-05
dude,-1.52848022608,1.36878018034e-05
boldface,-0.78175768769,1.36878018034e-05
ess,-0.672118298915,1.36878018034e-05
'free,-1.25300410838,1.36878018034e-05
chooses,-0.903125285437,1.36878018034e-05
Hindi,-1.01459049851,1.36878018034e-05
hopscotch,-1.40621730672,1.36878018034e-05
consequences,-0.770366086145,1.36878018034e-05
x_1,-0.681707602443,1.36878018034e-05
immigrant,-0.785029970147,1.36878018034e-05
footballer,-1.23365340438,1.36878018034e-05
ellipses,-0.935215098658,1.36878018034e-05
candy,-1.25995578741,1.36878018034e-05
Up,-0.817422162195,1.36878018034e-05
KTPN,-0.976033024841,1.36878018034e-05
shortcode,-1.10370454656,1.36878018034e-05
compiz,-0.811454561106,1.36878018034e-05
