"This is just the ""name hiding"" issue. Why can't you just use the `using A::foo` clause ?",-0.47711220764306017,092011 Stack Overflow
Query - please can you add to your question which version of ubuntu you are using.  Have you tried either WiCD or NetworkManager?,0.4200000066673345,092011 Ask Ubuntu
Storing an entire HTML page as CSV doesn't really make much sense. You mean convert an HTML table to CSV?,-0.76914024669036807,092011 Stack Overflow
"not sure. I'm new to http, afaik, coz server is designed to serve requests from different mobile platforms, this is to get some consistency?",0.22387355534526732,092011 Stack Overflow
"UIImage *chevronImage = [UIImage imageNamed:@""chevron""];
Do you try to add in the image extension in your code?",0.044045782190866536,092011 Stack Overflow
"Perhaps also a bit of information about the parameters to `Field()` would help.  Also, are you trying to use a 1D or a 2D array to store the fields?",0.77216161923891458,092011 Stack Overflow
I've been trying to do the opposite: decrease the sensitivity below the minimum. Have you had any luck with your attempts?,-0.54081770780018967,092011 Ask Ubuntu
"mstksg, I'm interested in a solution to this specific puzzle. Can you tell me what information would help you understand the game play?",0.67466668995302581,092011 Stack Overflow
Do you want a solution to the math problem? or just an O(1) (memory) algorithm to do the job?,0.33903663188944033,092011 Stack Overflow
What sort of stored procedures? CLR procedures or TSQL Procedures?,-0.09459446902988318,092011 Stack Overflow
"Are you limited to a particular subset of SQL?  Are you just referring to ANSI sql, or vendor specific extensions (Oracle, SQL Server, etc)?",0.66544924007827688,092011 Stack Overflow
"This isn't the solution BUT,
You can't assign values to a NULL pointer as you do in the start of tree_add IF the tree pointer is NULL, also you do not return any pointer from the function even though you specified that the tree_add function should return something?",-0.11760442583417823,092011 Stack Overflow
"It sounds like you are using some kind of survey engine. Are you, and if so which one?",0.80539078420227272,092011 Stack Overflow
I don't quite understand what the question is. Are you asking for average-case results for NP-hard problems or are you asking whether we can solve NP-hard problems in the worst-case in expected polynomial time?,0.35595914931418327,092011 Theoretical Computer Science
"Welcome Heather! Can you post a detailed step-by-step list of what you did, what behavior you expected, and what the actual behavior is?",0.037931349809886571,092011 Photography
"From your responses, it looks like you've made up your mind to do this despite all the people telling you not to. Why did you ask the question if you don't plan to understand/listen to advice?",-1.3488941369791005,092011 Stack Overflow
Why do you want to show multiple tooltips for a single control? Why not just combine the contents of the two into a single tooltip?,-0.65374035855847901,092011 Stack Overflow
What do you mean by _if i don't use a custom menu_ ? Could you please describe more clearly under which conditions you get desired result and when not?,0.10281589937122312,092011 WordPress
Can you reveal what are you trying to acomplish? Have you considered a database and/or full text indexing for your needs?,0.14132490492968069,092011 Stack Overflow
Sounds fishy to me. What are they going to give you for that $75?,-0.098954903878061565,092011 Android Enthusiasts
Do you have the source code? Have you tried starting it in the debugger?,0.18590176322776591,092011 Stack Overflow
Not familiar with this game. Should this be tagged as a cheat?,-0.42674608492239885,092011 Gaming
In my experience you cannot inherit from a class that derives from UserControl. Have you ever done it successfully?,0.30748481460504862,092011 Stack Overflow
"Are you trying to create some type of tile system, or are you just wanting to draw different parts of the image at a time. What are you using it for?",0.48921192710144157,092011 Stack Overflow
Is the server side going to be written in Java or Python? Will a simple database on the server suffice or do you need to perform much game logic?,-0.088600999236271336,092011 Game Development
"Hmm, it is returning only integers over here.  Which PHP version?",0.22170651094510924,092011 Stack Overflow
"it sounds like HTML Agility pack will probably work for me.
Are there any other options????",0.49798269088789626,092011 Stack Overflow
Sorry Allen...Have you been able to reproduce the users problems ? do you trust the user ?,1.4579844442918173,092011 Stack Overflow
I think the default behavior conforms to your requirement. What completion options have you set?,-0.38076459193611006,092011 Unix and Linux
"Can you add some more code? For instance, how is `BTree` defined?",-0.065286087445020832,092011 Stack Overflow
"Nice.. you have almost give us enough details, last question. What is that `System.out.println(e.getCause().toString());` call printing?",1.0919027338836385,092011 Stack Overflow
"This happens to me as well, it's very obnoxious.  However, are you asking a question? :P",-0.26542027236470428,092011 Apple
"First time I hear about this, can you please supply more information - I'm curies how this thing works. You mean my CPU has a GPU inside of it?",-0.12846693365657394,092011 Ask Ubuntu
"What platform? Mac, Windows, Linux?",-0.67231672948888122,092011 Photography
"""""This waveform resembles a frequency modulated sinusoidal wave (only it is not)."""" Is this a joke?",0.65402333726092532,092011 Physics
"What do you mean? How a compiler would implement them, or how to use them?",-0.34332663486667764,092011 Stack Overflow
"Step 1: acquire a piglet. (seriously, what's your geography?)",-0.35831579894005017,092011 Cooking
are you looking at the site from the exact same browser? no compatibility mode etc?,0.12061796645194492,092011 Stack Overflow
The question is not clear. Why would you need to remove a newline to read the second statement?,-0.21247719631375467,092011 Stack Overflow
The question seems to be ill-defined. Do you mean that you want to find min {abs(t[i]-t[j]): i=/=j}?,-0.32405786887980359,092011 Stack Overflow
can you post the xaml? where you are binding at?,-0.39257038688960527,092011 Stack Overflow
@Toad: Ok. Sorry for the last clarification - does calls to land-line or mobile from Skype client count towards data limit?,-0.27801455472090103,092011 Android Enthusiasts
That's what groups are for.  http://docs.djangoproject.com/en/1.3/topics/auth/#groups Why aren't you using groups?,-1.7222997139014538,092011 Stack Overflow
So is there any problem/issue you are facing? What is the problem?,0.4467623261976269,092011 Stack Overflow
"What are you trying to prevent? Just hotlinking, or do you want user/membership based access permissions?",0.10611486599201655,092011 Stack Overflow
Would you please tell your background if you are switching? Or C# is the very first language you are learning?,0.56453344885927659,092011 Programmers
"Fixed it for you.  BTW, `apn_config` is a `std::vector`, right?",0.58328491389100035,092011 Stack Overflow
I'm a bit unsure what you're asking here. Would you like Stack Overflow to do a code review of your code for you?,0.37081489958371405,092011 Stack Overflow
"Amusingly, the link to NACHA format you provide is to a tool that, apparently, can be used for the task you need to do. Have you tried it?",-0.04183247931371481,092011 Stack Overflow
"@PeterAllenWebb - can you define 'Not in the list'. If I have {2, 3, 5} is the answer 1 or 4?",0.56367974485540384,092011 Stack Overflow
Sorry :) I dont want to hack the system!! :) is there another way?,-0.94255531912981927,092011 WordPress
What operating system do you use? Windows or Mac?,-0.083736123735357909,092011 Electrical Engineering
"time is a timestamp to make different IDs for each object. 
This code gets executed when a box is created, so the selector is the name of the box which has just been created, what do you mean by every possibile selector?",-0.15656991192712133,092011 Stack Overflow
You have a web service for multiplying numbers? What for?,-1.6504210543819311,092011 Stack Overflow
i-o inversion is not equivalent if they assume an external magnetic field to be present. Is that the case?,1.0363102667507225,092011 Physics
Try the same thing using SciPy? Save to text first and then use Asymptote or convert unix command?,0.47549444156802051,092011 Stack Overflow
"*""I'm developing a Java desktop application that is to be used with Ubuntu.""*  What is the attraction of coding in Java when only targeting one OS?",-0.87588279552500448,092011 Stack Overflow
"Weird thing is that setting ENV in environment.rb was ignore. That should overwrite system globals, right?",0.38567826329876509,092011 Stack Overflow
"Could someone please explain to me the statement in more detail? Eg. if k=1 and R is x<y, then what will be A?",-0.35293599953969379,092011 Theoretical Computer Science
Please provide more details as to what exactly you are doing.  Are you currently using the Host & Play option?,0.24958113004963756,092011 Gaming
"Yeah... that's a good idea, but I thought that perhaps an online repo existed. Don't you know one?",0.02605328488588865,092011 Stack Overflow
"@sarnold It shows 
Number of input = 22936722 49.Can anyone rationalise this strangeness?",0.57228131183722208,092011 Stack Overflow
You shouldn't need to do any of that stuff in code if your MVC app has a correct system.servicemodel web.config entry. Can you post it?,-0.33382334394118302,092011 Stack Overflow
"Update: I have received the kit today, My friend suggested to use the onbard SD Card slot, that is, load the photos from PC to SDRAM card by a simple copy/paste, plugin the card in the SD card slot, and use the NIOS II or Altera modules to copy the images to the RAM, what do you think? Isn't this simpler?",0.35994268712683747,092011 Stack Overflow
@Praetorian: You had me into tears. I agree to you but is that going to help me with my question?,-1.2943215782663435,092011 Stack Overflow
"RS422/485 do not have a clock, they're asynchronous. So... what?",-0.045137286642908211,092011 Electrical Engineering
It's great..!! Any plans for an iPad specific version?,0.74618827271467936,092011 Stack Apps
"Dijkstra's algorithm finds the shortest path. Negating the weights would cause it to find the longest path, but that won't work if the graph contains cycles, right?",0.5202041940482135,092011 Stack Overflow
I have the same problem. How did you resolved it?,0.51346692165660579,092011 Drupal Answers
Is it actually backing up (i.e. Flowing from street into the house) or is it just blocked?,-0.069973641332079173,092011 Home Improvement
I don't have enough reputation. Can someone fix the spelling in the title?,0.14466498438858313,092011 Apple
"Can't you just pad the steps with x2, /2 once you reach the target quickly? Are there other constraints?",0.019180528761995701,092011 Stack Overflow
What part of the country are you in?  Does it freeze in the winter?,-0.25478763268148696,092011 Home Improvement
This is certainly a tough assignment if you aren't good at programming. Do you have to code your own quadratic programming optimization as well?,0.60859453084011872,092011 Stack Overflow
What is not working? The speed or any of it?,-0.1209671007543919,092011 Stack Overflow
"Stupid question perhaps, but what do the numbers in ""25/15/15"" and ""10/7/7"" represent?",-0.3552220453548896,092011 Home Improvement
Your use of `n` is rather ubiquitous. Every student must like and dislike the same number `n` of people?,-0.39127975889738381,092011 Stack Overflow
"Some clarification questions: 1) Do you want BibTeX to get the information _directly_ from the database, or are you prepared to extract it yourself in .bib format?  2) Do you already have the information in a database in a specific format and want to use only that, or would you be happy converting to another bibliographic database system?",-0.62348192705339411,092011 TeX - LaTeX
What environment are you running the code on? Could you enclose the code as it would make it easier to help you for us SO'ers?,0.57513973875295299,092011 Stack Overflow
what about the link on the sidebar that points to this help? Is it disappeared?,0.40043857310179759,092011 Stack Apps
Have you considered a Dremel tool? Or is it not a fine enough cut?,-0.10072595981330994,092011 Electrical Engineering
@Marko: Why do you think Swing will be deprecated? And how do you consider javafx to be a replacement?,0.53236659733844305,092011 Stack Overflow
"@hhh - Fascinating topic, but ""which energy sources would you use"" isn't answerable in its current form. Can you please ask a specific question?",0.11948695301067178,092011 Bicycles
"Why do you want to disable either Javascript or cookies, or both?  What benefits will that provide?",-1.0065748973321536,092011 IT Security
what does your databasemanager class look like? can you post some code pls?,0.28749760809188546,092011 Stack Overflow
How does one close Grindstone manually?  Can you emulate this in code?,0.088253337188947095,092011 Stack Overflow
Can you load the console app and see if there are any relevant Finder or backupd error messages under 'All Messages'? Nice profile pic btw - reboot?,0.049071204891771456,092011 Apple
The first sentence is too long to understand. can you show us exactly what is your problem?,-0.21975203412927238,092011 Stack Overflow
"The only time that I saw that was when using different monitors, or a remote login (in other words : changing the resolution, and then the layout of the panels).

 Is it your case ?",-0.72460403209598323,092011 Ask Ubuntu
do you mean assembly code?  and you want a self modifying application?,0.60154635667609591,092011 Stack Overflow
"Sorry to be daft, but where do I find the community wiki? Is that another name for the Metas site or is it something completely different?",-0.46450670610082706,092011 English Language and Usage
"Writing your own utility to parse this would not take long at all, probably 15-20 minutes - is that an option?  What language would  you use?",0.44038617863936691,092011 Stack Overflow
"Where are you envisioning this sample content would be located to be automatically imported? I assume you are doing something more complex than just a ""Settings > Import?""",-0.42763802989883171,092011 WordPress
"Maybe you should give an example of the array too? As I understand, you want to delete entries from an array, using only php no JS?",0.55215686597547842,092011 Stack Overflow
"The FAQ says Stack Overflow covers ""matters that are unique to the programming profession,"" and this seemed to me like such a matter.  Or did I miss something?",0.27625134249367439,092011 Stack Overflow
"Sorry for the delay :/ When you say ""overridden using filters,"" what do you mean exactly? There's an alternative to hacking on the source?",0.78304162955557233,092011 WordPress
For what country? Could the data from openstreetmap be complete enough for your locality?,0.59156436501796872,092011 GIS
@dmckee - I wasn't aware that a closed question could be edited. Will an edited closed question generally get reconsideration?,0.64862777137934946,092011 Stack Overflow
"That depends; is the lemon there to help balance out the spice in a hot dish, or is it part of a recipe with the word ""Lemon"" in it?",0.071157746619493034,092011 Cooking
"what have you tried? There are over 2000 questions here on SO about random numbers, have you had a look on some of them?",-0.53387228733450032,092011 Stack Overflow
how do you load the php file? Are the folder/file permissions set to executable?,0.61480693673986964,092011 Stack Overflow
"With as many website/server/API driven apps are out there, you rarely don't want to upgrade. Could I ask why you don't want to upgrade, or why you want to preserve your current version?",0.29239717253865144,092011 Apple
"Is this homework, or some other type of assignment? If not, what is the bigger problem you're trying to solve?",0.0085037662628530079,092011 Stack Overflow
restart using the same JVM or completly shut-down the JVM and restart using a new one? BTW: Which operating system?,0.1891279582853172,092011 Stack Overflow
"@Koper, in order to program this algorithm, I need to understand what the algorithm does. How is it *not* related to programming?",-0.57074687023521853,092011 Stack Overflow
I assume you can code a balanced tree as a data structure. Why is forking processes interestingly different?,-0.3976105067095318,092011 Stack Overflow
"Okay, but everything has to do with physics. Is there a survival.SE? :)",-0.43659809522290327,092011 Physics
"sorry to extend the question, but how would i block the ip address? (using PHP?)",0.075303729350697887,092011 Webmasters
"In the browsers I've tested (Chrome, Firefox and Epiphany on GTK under Linux) the rich text edit area automatically resizes to the size of the window. Is this not the case for you?",0.12315772623996162,092011 Web Applications
"A trivial solution is that at each point of time, you simply generate an event that has been generated too rarely so far, breaking ties arbitrarily, but I guess you have already considered that. Perhaps you could explain what problems this approach has in your application?",0.1669098219939856,092011 Theoretical Computer Science
Why do the width and height in the HTML differ from those in the CSS? Are you sure the shadow isn't just off-screen or something?,0.037404707099905198,092011 Stack Overflow
Yikes.  We didn't ever really get a satisfying conclusion to this one did we?,0.18413373225701901,092011 Gaming
Depends on the size. Broiler-fryer?,-0.388294548242613,092011 Cooking
Seems like a very odd design for web applications. Would you mind to explain why MVCC does not work for you?,-1.1433187171513406,092011 Stack Overflow
"Do you mean the metapackage ubuntu-desktop? Or the default applications, gnome-panel, and such that make up the Desktop install of Ubuntu?",-0.026393887463970957,092011 Ask Ubuntu
"Would it be a better question if it were ""Why are Perl threads so $#@$&!*@# slow compared to other languages?""",-0.74418430893607268,092011 Stack Overflow
"Ah, I see. If you don't mind, I've more or less understood everything, but just wish to inquire about 2 things: (1) could you please explain the `$form_state` variable a bit more; and (2) I'm guessing that `$job_node->field_number[0]['value']` writes that value to the first webform field?",0.92001190917117948,092011 Drupal Answers
"The funny thing is that I thought of commenting something like ""nice idea, too bad no one uses Wave"" but then thought I shouldn't be a jackass, maybe other people do. Turns out I was right the first time, eh?",0.052648218371591685,092011 Stack Apps
"For me, there's a fairly large gap between 'a web map' and a 'web-based GIS': a simple map with layer control and panning is great for many applications, but doing analysis through the web is a different scope which many web maps don't attempt to solve. Are you interested in doing analysis or primarily display?",-1.1090297809284044,092011 GIS
Could you be a little be more specific. Where do you make the changes (in what project/module) and where don't you see them?,0.32603773477431952,092011 Stack Overflow
"Could you elaborate on what you mean by ""square(ish)""? How squarish is ""square(ish)""?",-0.11137855280502354,092011 Game Development
which instances of figure did you change (i.e. which lines)?,-0.01991341440594404,092011 Stack Overflow
"If it's just a matter of a few specialised custom macros, then a bit of find-and-replace would suffice, no? Or is the problem that they won't accept certain packages' macros?",0.79541872133621039,092011 TeX - LaTeX
"I could make this work by defining the exact height and width of the ""viewport"": `<fo:external-graphic height=""29.7cm"" width=""21cm"" content-height=""scale-down-to-fit"" content-width=""scale-down-to-fit"" src=""...""/>`. Can anybody explain to me why I apparently have to define that in my case?",-0.11287727064921768,092011 Stack Overflow
it depends. Are these featured links derived from the DB or are they just arbitrary links?,-0.15470815286788109,092011 Drupal Answers
Can you clarify? What's the list supposed to contain?,1.0873782188639685,092011 Stack Overflow
Needs some updating. Do you still work on it?,0.15175013540881338,092011 Stack Apps
"If she's a 40 year old virgin, she's probably also an employee. Wouldn't that be against policy?",0.28612288391346208,092011 Programmers
Is it running debug mode? Is Visual Studio attached to the web server?,0.12685962147302526,092011 Stack Overflow
Did you restart the server? Why do you need to change it anyway - you can serve content in any locale?,-0.78665159785813776,092011 Stack Overflow
"Also, what about duplicates? It's not explicit, but it seems like you want to remove them?",0.4580055630099813,092011 Stack Overflow
"Is the ssh_expect function something you have made yourself? What does it do, exactly?",0.032717030573431991,092011 Stack Overflow
Agreed with @Kyle. Did you try increasing the width of the container housing the #featurebox-secondary just to verify if the widths are not out of place?,0.56367974485540384,092011 Stack Overflow
"@Amplify91: I'm sorry, but this is plain common sense! What is the use of an example that I can not show to anyone because it violates rights of a third party?",-0.084355220019045649,092011 Game Development
...Bipolar? Electronic Jekyll-Hyde? :-P,-0.028282838431580925,092011 English Language and Usage
"Are you using the Flash display stack and vector objects, or are you bitmap blitting?  What sort of scenes are we talking about that are running slowly?",-0.38765975611068004,092011 Game Development
What exactly do you mean by tab-completion? Do you mean juts completing the commands available or completing the list of gems to install?,-0.38238484448481025,092011 Stack Overflow
"Sorry, what does ""set your exposure such that that is 'properly exposed'"" mean? Visually comparing the result of the camera with the colour of the card?",0.42340420554329805,092011 Photography
"Is this the exact question? If not can you please post it exactly, word for word?",-0.80024268331597204,092011 Stack Overflow
Ising ?? or Icing ??,0.68066185978633853,092011 Physics
Try to add an `import pycuda` line at the top of your script. Does it help?,1.1750667195516613,092011 Stack Overflow
mhchem.sty is 1300 lines long. What exactly are you asking to be reimplemented?,-0.013815206550022247,092011 TeX - LaTeX
"Will there be any conflicts, i.e. could there be points `G` and `H` that are within `delta` of `A` and `F`?",0.27913102969217707,092011 Stack Overflow
Just so I understand correctly the censoring issue: When you dilute a sample the concentration of a compound falls so low that the test instrument can fail to detect its presence. Is that an accurate re-phrasing of the censoring problem?,-0.082192093794967322,092011 Statistical Analysis
"How big is the sign? Is it just covering grass, or does it obscure any larger details?",0.30383498436028544,092011 Photography
I am using 6.20 and it uses Page Title | Site title and I have not changed anything. Have you check Site information?,0.25353001537974817,092011 Drupal Answers
"Ok, so this is the answer I have come up with after reading all the posts on here: ""This statement will return true because $var is being assigned a value of donut, and assignment occurs before the statement is evaluated and therefore would be boolean true because it has a value.""  Is this correct?",0.74518933563737288,092011 Stack Overflow
"Please edit your question and explain what isn't working. What errors are you seeing, or how isn't it working as you expect?",0.85937718689367026,092011 Stack Overflow
"And how do you want the words to be sent? Each word separately, or the text as a whole?",0.37865674407938121,092011 Stack Overflow
am i pac man or the ghost?  are there enemies?,0.066931579707242839,092011 Stack Overflow
"I think that this question may be a bit to far off topic - even for me. But, why not try the [Biostar SE](http://biostar.stackexchange.com/)?",0.43339006687582665,092011 Statistical Analysis
"There have been disruptions and outages on Twitter over the last few days (more than usually, that is). Are you sure what you are seeing is independant of that?",0.34851574113924838,092011 Stack Overflow
@Tim Why not posting this as an answer? Please?,-0.36438114222290163,092011 Statistical Analysis
"What is a ""step""? A comparison, a swap, something else?",0.16977384163567141,092011 Stack Overflow
"I think I understand now, The pawls prevent the pedals from spinning around like crazy and mangling your feet?",-0.05596293520196742,092011 Bicycles
Are there integers? and can they repeat within a set?,-0.44376016564312576,092011 Stack Overflow
SO answers homework questions too? Really?,-2.1616696345582995,092011 Stack Overflow
Open a console and run `badblocks` as well as `fsck.ext4`. Do those programs report errors?,-2.1291029113283506,092011 Ask Ubuntu
"Where's the Perl? Are you talking about an off-the-shelf software here, if yes, what's its name?",0.13686485038081311,092011 Stack Overflow
Hi @OZ_ - can you educate me as to why? Is there a better way to store images?,1.5640200208063357,092011 Stack Overflow
"And which part of that are you have trouble with, exactly? Can you post the code in question?",0.53146306272963018,092011 Stack Overflow
"No matter how efficient you are it is going to take a looong time to enumerate through 2^100 subsets of vertices, and that is before you get into the fact that edges can be there or not.  Can you switch to a problem that is likely to finish before the Sun explodes?",-1.8591087680866352,092011 Stack Overflow
"It's not really clear what you're asking. Do you have to implement these two functions, or are they implemented and you need to use them for something?",-0.26051045729731193,092011 Stack Overflow
*@itrekkie*: Try as I might I don't understand the question. Could you clarify?,0.13636117388438981,092011 English Language and Usage
is this really a photography question? Seems more like a technical user manual for a piece of equipment question...?,0.0089396916183551271,092011 Photography
@Qiang Li: okay. Is this question drawn from a specific programming challenge ?,-0.0019499137158597822,092011 Stack Overflow
Why do you want to use those? What are you trying to do?,-0.69102465185634188,092011 Stack Overflow
Do you know how to iterate over an array? Do you know nested loops?,-0.050398126342257064,092011 Stack Overflow
"I haven't used those features much yet; can you explain what effect you'd like them to have on your blog? Should ignored tags make it so the user never even sees those posts, does it just affect the tag cloud, or something else?",0.44764303717281634,092011 WordPress
"I know that ""click here"" should be avoided, at least for semantics. Can somebody please explain ""It ruins a perfectly good SEO opportunity""?",0.80983289152898585,092011 Programmers
"@Kory, please elaborate, on what grounds do you suggest that? What do you suggest the problem is?",-1.7243496976524408,092011 Ask Ubuntu
What logic does the conversion follow? Divide by 100?,0.29437688879237645,092011 Stack Overflow
Two of your examples (salad & PBJ) probably aren't that great reheated. Might want to edit the question title?  :),0.081625489810575852,092011 Cooking
How lay are we talking about here?  Do you have some knowledge of Galilean dynamics and Newtonian mechanics?,0.6779852555546928,092011 Physics
No. Distribued between what and what? Are those numbers independent or not?,-0.95258139477392834,092011 Stack Overflow
"@code: Okay, I'll rerun them in a bit. One small sidenote: I was unable to reproduce the browser issue - what steps are needed for that?",-0.11055875614756834,092011 Stack Apps
I thought that was the style in all languages. Can you give an example of a language where the explicit numerals are not avoided?,-0.26016776876360126,092011 English Language and Usage
"It looks like each user has a single screen session. I'm not familiar with byobu, why do you think there are five screen sessions?",0.44598345260845768,092011 Unix and Linux
"Googling reveals update-grub will create a grub config file.  Please forgive my ignorance, but what does this do and how will it help me?",-0.3647102610520282,092011 Ask Ubuntu
"Define ""same"", i.e. do you mean = or == or something else?",-0.34284579721857111,092011 Stack Overflow
What is your specific problem? How to transfer the data between pocket outlook and your application?,-0.081026585925480038,092011 Stack Overflow
You have 3-4 cups of juices left after a roast? How big was the roast?!,-0.33781838522671698,092011 Cooking
"Also note that I know this question has been asked before and the general consensus was to avoid rebuilding your code if you didn't need to, then you don't have to deal with the changed assemblies, which apparently is a part of the deal. May I ask why you need to rebuilds to be identical, as opposed to just not rebuilding it if the code hasn't changed?",0.66796196908344918,092011 Stack Overflow
"Not exactly - I did some messing around and implemented a solution using NSMatrix, as per Apple's (very old) Core Recipes code sample. Edit: I note that your comment is rather old - did you resolve the issue?",0.60953918296310705,092011 Stack Overflow
"I don't understand the ""go all the way until the end"" part. Why wasn't 4 highlighted in the third line in your second example, and why wasn't 2 highlighted in the second line in the same example?",-0.30402196547274096,092011 Stack Overflow
"Im in Mac OSX, so I guess it's working as it's supposed to. Is there a way to change this?",0.50047945783490877,092011 Stack Overflow
"your're title of your question says 'smokey flavor', yet in the body of the question it says 'charcoal flavor', which is it?",-1.4301367327888315,092011 Cooking
I am a bit confused. In the title you ask for a solution without locks and in the question you do want locking?,0.056484314830921423,092011 Stack Overflow
"I find it strange that you call datetime.now() 3 times, but get different results (look in the query - one of the times is 00:00:00 and the other 2 are not). maybe you should assign the results of datetime.now() to some variable and pass that to the filters?",-0.41725094759938886,092011 Stack Overflow
"How is the result of your code different from that shown in the article?  What, exactly, are you asking for help with?",-0.9503227715647149,092011 Stack Overflow
after trying to edit your post I realize your syntax is totally bunked or you copied and pasted it wrong. Is this everything?,-1.4176608491616347,092011 Stack Overflow
"Well it seems this is not a trivial question, but without too much thinking, why don't you create a linear vector of hue and saturation of 16 components? I mean 1 x 16 and show them a s cuadricule?",0.38980679461392553,092011 Stack Overflow
"Are the rules always inequalities on single variables or equalities on multiple variables, or can you have arbitrary linear constraints?  Or even nonlinear?",0.32799370535434375,092011 Stack Overflow
"agreed, but i am not seeing the checkbox. are you able to wiki-fy it? thx",0.56824686070226638,092011 Stack Overflow
It's pretty unclear. Where do you want to add an overlay view without using a `UIImagePickerController`?,-0.11173425360841352,092011 Stack Overflow
"Perhaps there's an error in your sitemap, but I can't see, because Stackoverflow blocks sitemap access to non-search-engines.  Could you add the relevant snippet from your sitemap to the question?",0.39047930669921727,092011 Webmasters
how did you create the plot? Through some mathematical applications?,-1.3838303481299097,092011 TeX - LaTeX
So how do you get it working again?  iisreset?,-0.060792097494567966,092011 Stack Overflow
"Also, does the structure of the tree change at all as your computation proceeds, or is it static? Is the amount of work done at each node the same, or vary in a predictable way?",0.22600516699676271,092011 Stack Overflow
"It is incredibly unclear what the actual question here is. Is it just ""what do you recommend for clustering/replication/failover options?""",-0.26379869376390508,092011 Stack Overflow
"In your edit you specified inorder traversal, where in your original statement of the problem you specified preorder traversal.  Which is it?",-0.019094721422754903,092011 Stack Overflow
"It seems to me that we have a language gap here. Reading your comments, are you trying to ask what happens with logic devices when you have a very slowly transitioning, or even static intermediate signal on an input to a logic gate?",0.29709598452510744,092011 Electrical Engineering
"""However, when initializing the struct using new, Valgrind complains"", is that what you wanted to say? Or did you want to say ""However, when *using* the struct using new, ...""?",0.28832288460889877,092011 Stack Overflow
Could you add a bit more context please? e.g. what R function and package are you using?,0.020119465256541059,092011 Statistical Analysis
"I have tried outputting to other formats with no avail.  Could you elaborate on what you mean, ""the links to the pictures are broken""?",0.39945805510166704,092011 Stack Overflow
